2024-02-13 18:03:08 | mitigator | INFO | Starting mitigator
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1001, in open_channel
    event.wait(0.1)
  File "C:\Users\User\anaconda3\Lib\threading.py", line 622, in wait
    signaled = self._cond.wait(timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\threading.py", line 324, in wait
    gotit = waiter.acquire(True, timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
    stdin, stdout, stderr = ssh_client.exec_command(command)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\client.py", line 510, in exec_command
    chan = self._transport.open_session(timeout=timeout)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 875, in open_session
    return self.open_channel(
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\User\anaconda3\Lib\site-packages\paramiko\transport.py", line 1017, in open_channel
    raise e
paramiko.ssh_exception.ChannelException: ChannelException(2, 'Connect failed')
2024-03-30 16:59:33 | Threat_Handler | INFO | Blocking IP address 192.168.224.128
2024-03-30 16:59:33 | Threat_Handler | ERROR | Failed to block IP address 192.168.224.128
Traceback (most recent call last):
  File "c:\Users\User\Documents\GitHub\Network-based-Intrusion-Detection-System-using-Machine-Learning\mitigation\Responder\Mitigater\mitigate.py", line 32, in block_ip
